x,y,coef1,coef2,coef3
0.260869565217391,0.0144927536231884,-0.180899097277466,0.383210780847238,-0.0849343802952147
0.27536231884058,0.0144927536231884,-0.1793792647671,0.376939206754256,-0.0910581696598458
0.289855072463768,0.0144927536231884,-0.177877287109769,0.370780488705261,-0.0970355417574965
0.304347826086957,0.0144927536231884,-0.176392848544986,0.364733838281749,-0.102870918961091
0.318840579710145,0.0144927536231884,-0.174925631397941,0.35879829257803,-0.108568506388829
0.333333333333333,0.0144927536231884,-0.173475321582786,0.352972724732416,-0.11413230072041
0.347826086956522,0.0144927536231884,-0.172041634864241,0.347255877172145,-0.119566074826515
0.36231884057971,0.0144927536231884,-0.170624266863414,0.341646334516282,-0.124873386000443
0.376811594202899,0.0144927536231884,-0.169222939664417,0.336142578152647,-0.130057578436779
0.391304347826087,0.0144927536231884,-0.167837385239346,0.330742975892691,-0.13512179657911
0.405797101449275,0.0144927536231884,-0.166467347646531,0.325445809766313,-0.140068973460562
0.420289855072464,0.0144927536231884,-0.165112575476663,0.320249263506635,-0.144901851678276
0.434782608695652,0.0144927536231884,-0.163772829541094,0.315151470680812,-0.149622988273675
0.449275362318841,0.0144927536231884,-0.162447884136383,0.310150501299679,-0.154234758715323
0.463768115942029,0.0144927536231884,-0.161137534045666,0.305244383067032,-0.158739384290228
0.478260869565217,0.0144927536231884,-0.159841564833621,0.300431112926268,-0.163138919611456
0.492753623188406,0.0144927536231884,-0.158559792941904,0.295708670538679,-0.167435287970087
0.507246376811594,0.0144927536231884,-0.15729202616899,0.291075022687722,-0.17163028074937
0.521739130434783,0.0144927536231884,-0.15603809887669,0.286528146198686,-0.175725578337287
0.536231884057971,0.0144927536231884,-0.154797839398147,0.282066026264623,-0.179722762769471
0.550724637681159,0.0144927536231884,-0.153571087610704,0.277686676248871,-0.183623334501579
0.565217391304348,0.0144927536231884,-0.152357693717316,0.27338813241256,-0.187428724627204
0.579710144927536,0.0144927536231884,-0.151157506334125,0.269168479264424,-0.19114030379926
0.594202898550725,0.0144927536231884,-0.149970381292748,0.265025855336191,-0.194759419343017
0.608695652173913,0.0144927536231884,-0.148796175069539,0.2609584459592,-0.198287392440527
0.623188405797101,0.0144927536231884,-0.147634752595451,0.256964514577559,-0.201725524925275
0.63768115942029,0.0144927536231884,-0.146485959144245,0.253042376497969,-0.20507514466016
0.652173913043478,0.0144927536231884,-0.145349659358186,0.249190439246672,-0.208337586289999
0.666666666666667,0.0144927536231884,-0.144225708125131,0.245407186197984,-0.211514231484221
0.681159420289855,0.0144927536231884,-0.143113946609477,0.241691178777026,-0.214606502566468
0.695652173913043,0.0144927536231884,-0.142014217280179,0.238041082924987,-0.217615884299891
0.710144927536232,0.0144927536231884,-0.140926362782774,0.234455644735331,-0.220543935959474
0.72463768115942,0.0144927536231884,-0.139850199094074,0.230933708750769,-0.22339229809387
0.739130434782609,0.0144927536231884,-0.138785542326386,0.227474208135642,-0.226162703026778
0.753623188405797,0.0144927536231884,-0.137732201305877,0.224076185678892,-0.228856980314715
0.768115942028985,0.0144927536231884,-0.136689965394625,0.22073877432132,-0.23147707742802
0.782608695652174,0.0144927536231884,-0.135658605100676,0.217461202986934,-0.234025040280942
0.797101449275362,0.0144927536231884,-0.134637890176946,0.214242794608138,-0.236503046026616
0.811594202898551,0.0144927536231884,-0.133627561015181,0.211082977148826,-0.23891338692382
0.826086956521739,0.0144927536231884,-0.132627347621164,0.207981257046928,-0.241258484511578
0.840579710144927,0.0144927536231884,-0.131636959054241,0.204937235121718,-0.24354088423693
0.855072463768116,0.0144927536231884,-0.130656089687403,0.201950605517915,-0.245763249070499
0.869565217391304,0.0144927536231884,-0.129684409513643,0.199021137335884,-0.247928381025974
0.884057971014493,0.0144927536231884,-0.128721575646253,0.196148676360651,-0.25003918642338
0.898550724637681,0.0144927536231884,-0.127767214306038,0.193333148718784,-0.252098701817998
0.91304347826087,0.0144927536231884,-0.126820949416773,0.19057454716532,-0.254110064394888
0.927536231884058,0.0144927536231884,-0.125882365763596,0.187872926600801,-0.256076523748916
0.942028985507246,0.0144927536231884,-0.124951043138707,0.185228403280485,-0.258001421883262
0.956521739130435,0.0144927536231884,-0.124026528006834,0.182641138605899,-0.259888184621165
0.971014492753623,0.0144927536231884,-0.123108355486957,0.180111341244421,-0.26174032604954
0.985507246376812,0.0144927536231884,-0.122196037027335,0.17763927064078,-0.263561415570603
1,0.0144927536231884,-0.121289076286593,0.17522520270836,-0.265355089551518
0,0.0289855072463768,-0.214046491079033,0.50070898595637,0.0806098639793474
0.0144927536231884,0.0289855072463768,-0.212119100312933,0.492766112214879,0.0703955389197636
0.0289855072463768,0.0289855072463768,-0.210214351339711,0.484906013892715,0.0604370931454058
0.0434782608695652,0.0289855072463768,-0.208332234277293,0.477132628325948,0.0507289031446842
0.0579710144927536,0.0289855072463768,-0.206472678864839,0.46944957817066,0.041265197049422
0.072463768115942,0.0289855072463768,-0.204635594010032,0.461860176493314,0.0320400870910305
0.0869565217391304,0.0289855072463768,-0.202820836562921,0.45436742317108,0.0230475993213889
0.101449275362319,0.0289855072463768,-0.201028239602557,0.446974011003012,0.0142817042064688
0.115942028985507,0.0289855072463768,-0.199257598947672,0.439682337092593,0.00573634457415036
0.130434782608696,0.0289855072463768,-0.197508695786929,0.432494492394411,-0.00259452795358433
0.144927536231884,0.0289855072463768,-0.195781277033397,0.425412289651328,-0.0107169499311258
0.159420289855072,0.0289855072463768,-0.194075074963015,0.418437253796233,-0.0186368901195577
0.173913043478261,0.0289855072463768,-0.192389803269773,0.41157062895588,-0.0263602537165507
0.188405797101449,0.0289855072463768,-0.190725160460109,0.404813398995649,-0.0338928429248957
0.202898550724638,0.0289855072463768,-0.1890808385455,0.398166290572784,-0.041240351520539
0.217391304347826,0.0289855072463768,-0.187456514807482,0.391629776166115,-0.0484083315507778
0.231884057971014,0.0289855072463768,-0.185851859189851,0.385204096612929,-0.0554021912187193
0.246376811594203,0.0289855072463768,-0.184266546509532,0.378889259643057,-0.0622271750628062
0.260869565217391,0.0289855072463768,-0.182700237732652,0.37268506360211,-0.068888357106065
0.27536231884058,0.0289855072463768,-0.181152610448765,0.366591094691934,-0.075390608420513
0.289855072463768,0.0289855072463768,-0.179623323065791,0.360606752654541,-0.0817386287021623
0.304347826086957,0.0289855072463768,-0.17811205156777,0.354731258640905,-0.0879369004954058
0.318840579710145,0.0289855072463768,-0.176618476407916,0.348963654719794,-0.0939897088048962
0.333333333333333,0.0289855072463768,-0.175142287724753,0.343302840079024,-0.0999011323975111
0.347826086956522,0.0289855072463768,-0.173683172156132,0.337747569203111,-0.105675030744722
0.36231884057971,0.0289855072463768,-0.172240827166713,0.33229646141292,-0.111315063468335
0.376811594202899,0.0289855072463768,-0.170814976649774,0.326948023617204,-0.116824684534374
0.391304347826087,0.0289855072463768,-0.16940533336061,0.321700659021455,-0.122207136527061
0.405797101449275,0.0289855072463768,-0.168011636676426,0.316552685292646,-0.12746547815387
0.420289855072464,0.0289855072463768,-0.166633626863515,0.311502334865198,-0.132602565842031
0.434782608695652,0.0289855072463768,-0.165271064205036,0.306547773381639,-0.137621079796848
0.449275362318841,0.0289855072463768,-0.163923710162614,0.301687126676304,-0.14252352227701
0.463768115942029,0.0289855072463768,-0.162591344008987,0.296918457769296,-0.147312241890714
0.478260869565217,0.0289855072463768,-0.161273757427456,0.29223982620821,-0.151989425195579
0.492753623188406,0.0289855072463768,-0.159970744506257,0.28764925819559,-0.156557124292256
0.507246376811594,0.0289855072463768,-0.158682124788129,0.283144774658343,-0.161017270452245
0.521739130434783,0.0289855072463768,-0.157407703157926,0.278724407180689,-0.165371670213765
0.536231884057971,0.0289855072463768,-0.156147308570304,0.274386187818167,-0.169622043091045
0.550724637681159,0.0289855072463768,-0.154900782015483,0.270128192398311,-0.173770022093367
0.565217391304348,0.0289855072463768,-0.153667955647544,0.265948510560912,-0.177817164699348
0.579710144927536,0.0289855072463768,-0.152448675095189,0.261845288939111,-0.181764986557742
0.594202898550725,0.0289855072463768,-0.151242787017217,0.257816712795031,-0.185614952854379
0.608695652173913,0.0289855072463768,-0.150050148638406,0.253861029299294,-0.189368512772566
0.623188405797101,0.0289855072463768,-0.148870603407992,0.24997654471514,-0.193027102396819
0.63768115942029,0.0289855072463768,-0.147704012633651,0.246161640828075,-0.196592167033051
0.652173913043478,0.0289855072463768,-0.146550214109794,0.242414773340388,-0.200065164232079
0.666666666666667,0.0289855072463768,-0.145409063633408,0.238734475449311,-0.203447590029642
0.681159420289855,0.0289855072463768,-0.144280398680419,0.235119362584532,-0.206740990701121
0.695652173913043,0.0289855072463768,-0.143164056117503,0.231568144740074,-0.209946952777972
0.710144927536232,0.0289855072463768,-0.142059868080696,0.228079618591492,-0.213067153433806
0.72463768115942,0.0289855072463768,-0.140967650253483,0.224652670900466,-0.216103335646157
0.739130434782609,0.0289855072463768,-0.139887217543045,0.221286286425101,-0.219057331853949
0.753623188405797,0.0289855072463768,-0.138818367383632,0.217979542984819,-0.221931078719803
0.768115942028985,0.0289855072463768,-0.137760878663438,0.214731612036592,-0.224726605495222
0.782608695652174,0.0289855072463768,-0.136714535854954,0.211541764170705,-0.227446066118402
0.797101449275362,0.0289855072463768,-0.135679082378567,0.208409363290699,-0.230091716737264
0.811594202898551,0.0289855072463768,-0.134654271221044,0.205333861225891,-0.232665939021407
0.826086956521739,0.0289855072463768,-0.133639819396955,0.202314802796864,-0.23517123544834
0.840579710144927,0.0289855072463768,-0.13263543886109,0.199351822551191,-0.237610223815536
0.855072463768116,0.0289855072463768,-0.131640814222981,0.196444636075405,-0.239985655372515
0.869565217391304,0.0289855072463768,-0.130655620419251,0.193593037780917,-0.242300398901524
0.884057971014493,0.0289855072463768,-0.129679498268796,0.19079690427768,-0.244557432856033
0.898550724637681,0.0289855072463768,-0.128712081536777,0.188056179328436,-0.246759854273953
0.91304347826087,0.0289855072463768,-0.127752980245181,0.185370877483422,-0.24891086987749
0.927536231884058,0.0289855072463768,-0.126801788686747,0.182741071227369,-0.251013788833354
0.942028985507246,0.0289855072463768,-0.125858067582868,0.180166894375039,-0.253072012048291
0.956521739130435,0.0289855072463768,-0.124921373643299,0.177648525517392,-0.25508902732503
0.971014492753623,0.0289855072463768,-0.123991234587102,0.175186189063765,-0.257068398580128
0.985507246376812,0.0289855072463768,-0.123067159309661,0.172780149544619,-0.259013749001797
1,0.0289855072463768,-0.12214863765304,0.170430700864694,-0.260928762468345
0,0.0434782608695652,-0.216366141794752,0.486225119957617,0.104185179733841
0.0144927536231884,0.0434782608695652,-0.214402727712572,0.478515985094159,0.0934641671455729
0.0289855072463768,0.0434782608695652,-0.212462435547554,0.470887351403879,0.0830058116979413
0.0434782608695652,0.0434782608695652,-0.21054526038961,0.463343037197565,0.0728046789040279
0.0579710144927536,0.0434782608695652,-0.2086511376606,0.455886549724716,0.0628551657362459
0.072463768115942,0.0434782608695652,-0.206779977751351,0.448521089677597,0.053151541280109
0.0869565217391304,0.0434782608695652,-0.204931645774363,0.441249565002715,0.0436879660363906
0.101449275362319,0.0434782608695652,-0.203105976545971,0.434074578224323,0.0344585303616233
0.115942028985507,0.0434782608695652,-0.201302771118494,0.42699843890966,0.0254572776738209
0.130434782608696,0.0434782608695652,-0.199521812458349,0.420023177695477,0.0166782369792953
0.144927536231884,0.0434782608695652,-0.197762843934349,0.413150526313367,0.00811545130579696
0.159420289855072,0.0434782608695652,-0.196025608454627,0.40638195794157,-0.000237006698900121
0.173913043478261,0.0434782608695652,-0.194309803836236,0.399718669255055,-0.00838499355698054
0.188405797101449,0.0434782608695652,-0.192615139865985,0.393161598138475,-0.0163342964280396
0.202898550724638,0.0434782608695652,-0.19094129887071,0.386711435592134,-0.0240905986328387
0.217391304347826,0.0434782608695652,-0.189287959060767,0.380368628046473,-0.0316594558719571
0.231884057971014,0.0434782608695652,-0.187654783213382,0.374133391693407,-0.0390462925879549
0.246376811594203,0.0434782608695652,-0.186041446687487,0.368005724055038,-0.0462563824415052
0.260869565217391,0.0434782608695652,-0.184447604758305,0.361985407734031,-0.0532948356209342
0.27536231884058,0.0434782608695652,-0.18287292001202,0.356072029892006,-0.0601665847589603
0.289855072463768,0.0434782608695652,-0.181317061269585,0.350264995440928,-0.06687638081433
0.304347826086957,0.0434782608695652,-0.179779691000288,0.344563531095791,-0.0734287831239598
0.318840579710145,0.0434782608695652,-0.178260480311356,0.338966691694547,-0.0798281518648598
0.333333333333333,0.0434782608695652,-0.176759112440208,0.33347340296057,-0.0860786510351938
0.347826086956522,0.0434782608695652,-0.175275266162353,0.328082428921227,-0.092184238128712
0.36231884057971,0.0434782608695652,-0.173808648079827,0.32279243207257,-0.0981486773357439
0.376811594202899,0.0434782608695652,-0.172358949566613,0.317601943610375,-0.103975517673992
0.391304347826087,0.0434782608695652,-0.170925899180195,0.312509402940856,-0.109668127571786
0.405797101449275,0.0434782608695652,-0.16950920841554,0.307513166580773,-0.115229671900669
0.420289855072464,0.0434782608695652,-0.168108622763032,0.302611507098973,-0.120663128898488
0.434782608695652,0.0434782608695652,-0.166723887136654,0.297802641211675,-0.125971313490261
0.449275362318841,0.0434782608695652,-0.16535476257699,0.293084730840723,-0.131156843806333
0.463768115942029,0.0434782608695652,-0.164001012752074,0.288455905949415,-0.136222201463492
0.478260869565217,0.0434782608695652,-0.162662429922976,0.283914262731602,-0.141169704935332
0.492753623188406,0.0434782608695652,-0.161338795799957,0.279457885164837,-0.146001542490094
0.507246376811594,0.0434782608695652,-0.160029914968178,0.275084849831101,-0.150719774776765
0.521739130434783,0.0434782608695652,-0.158735597170121,0.270793235613112,-0.155326341913879
0.536231884057971,0.0434782608695652,-0.157455664112828,0.266581144006379,-0.15982309555988
0.550724637681159,0.0434782608695652,-0.156189932604431,0.262446695786296,-0.164211802935505
0.565217391304348,0.0434782608695652,-0.154938243825363,0.258388044276448,-0.168494159272041
0.579710144927536,0.0434782608695652,-0.153700435102612,0.254403385844192,-0.172671797915325
0.594202898550725,0.0434782608695652,-0.152476343123076,0.250490970719682,-0.176746327340561
0.608695652173913,0.0434782608695652,-0.151265813139117,0.246649092087471,-0.18071931002801
0.623188405797101,0.0434782608695652,-0.150068694803262,0.242876120600818,-0.184592317013019
0.63768115942029,0.0434782608695652,-0.148884823627635,0.239170484808277,-0.188366909915873
0.652173913043478,0.0434782608695652,-0.147714047398869,0.235530698355975,-0.192044669133139
0.666666666666667,0.0434782608695652,-0.146556215620585,0.231955343369805,-0.195627208370291
0.681159420289855,0.0434782608695652,-0.145411157059314,0.228443088471098,-0.199116180390439
0.695652173913043,0.0434782608695652,-0.144278700503239,0.224992688508857,-0.202513289074835
0.710144927536232,0.0434782608695652,-0.143158674111078,0.221602992861928,-0.205820317145747
0.72463768115942,0.0434782608695652,-0.142050892279583,0.218272927422294,-0.209039106688138
0.739130434782609,0.0434782608695652,-0.140955157203321,0.215001524775431,-0.212171596699289
0.753623188405797,0.0434782608695652,-0.139871269144584,0.211787903749015,-0.215219813566362
0.768115942028985,0.0434782608695652,-0.138799002689412,0.20863127631397,-0.218185889930484
0.782608695652174,0.0434782608695652,-0.137738132008024,0.205530953915065,-0.221072059307997
0.797101449275362,0.0434782608695652,-0.136688399265279,0.202486327498011,-0.223880664850977
0.811594202898551,0.0434782608695652,-0.135649555836371,0.199496891051888,-0.226614177390522
0.826086956521739,0.0434782608695652,-0.134621315703001,0.196562215772548,-0.229275167557428
0.840579710144927,0.0434782608695652,-0.133603380292637,0.193681968473272,-0.231866347485215
0.855072463768116,0.0434782608695652,-0.13259543750922,0.190855890871726,-0.2343905282588
0.869565217391304,0.0434782608695652,-0.131597149644728,0.188083804713988,-0.236850640402581
0.884057971014493,0.0434782608695652,-0.130608162888608,0.185365602846561,-0.239249748354963
0.898550724637681,0.0434782608695652,-0.129628108632931,0.182701261643462,-0.241591001810609
0.91304347826087,0.0434782608695652,-0.128656590681225,0.180090806856851,-0.243877669070758
0.927536231884058,0.0434782608695652,-0.127693196549498,0.177534333210731,-0.246113122189724
0.942028985507246,0.0434782608695652,-0.126737491194053,0.175031982924383,-0.248300814262546
0.956521739130435,0.0434782608695652,-0.125789018318806,0.17258396208211,-0.250444289214097
0.971014492753623,0.0434782608695652,-0.124847310993927,0.170190496900847,-0.252547162710044
0.985507246376812,0.0434782608695652,-0.123911870541175,0.16785186554026,-0.254613106600458
1,0.0434782608695652,-0.122982188112465,0.165568375945033,-0.256645854566493
0,0.0579710144927536,-0.218616611732916,0.471514446145748,0.127113814025759
0.0144927536231884,0.0579710144927536,-0.21661807179169,0.46404303089006,0.115896534325044
0.0289855072463768,0.0579710144927536,-0.214643125398691,0.456649781516361,0.104948677945548
0.0434782608695652,0.0579710144927536,-0.212691764500602,0.449338389647962,0.0942649982720517
0.0579710144927536,0.0579710144927536,-0.210763948048894,0.442112246220706,0.083840053726974
0.072463768115942,0.0579710144927536,-0.208859581940729,0.434974449632294,0.0736682584633949
0.0869565217391304,0.0579710144927536,-0.206978536494222,0.427927809926231,0.0637439020346541
0.101449275362319,0.0579710144927536,-0.205120651662015,0.420974834354425,0.0540611854567848
0.115942028985507,0.0579710144927536,-0.203285736226801,0.414117759093992,0.0446142505183165
0.130434782608696,0.0579710144927536,-0.201473562856956,0.407358533243637,0.035397202496558
0.144927536231884,0.0579710144927536,-0.199683886510658,0.40069882851946,0.0264041429984565
0.159420289855072,0.0579710144927536,-0.197916436186249,0.394140060846363,0.0176291991855785
0.173913043478261,0.0579710144927536,-0.196170928827538,0.387683374883685,0.00906653680529926
0.188405797101449,0.0579710144927536,-0.194447051600461,0.381329672283961,0.000710393239597786
0.202898550724638,0.0579710144927536,-0.19274449903051,0.375079597946757,-0.00744490995498838
0.217391304347826,0.0579710144927536,-0.191062940133101,0.368933580388593,-0.0154049442606616
0.231884057971014,0.0579710144927536,-0.18940203665025,0.362891812411981,-0.0231751508512725
0.246376811594203,0.0579710144927536,-0.187761451084666,0.356954277610896,-0.0307608403231564
0.260869565217391,0.0579710144927536,-0.186140844147454,0.351120750163823,-0.0381671641760947
0.27536231884058,0.0579710144927536,-0.184539869330035,0.345390819774291,-0.0453991116229562
0.289855072463768,0.0579710144927536,-0.182958186231308,0.339763892959892,-0.052461499063707
0.304347826086957,0.0579710144927536,-0.181395455929545,0.334239204756967,-0.0593589548946964
0.318840579710145,0.0579710144927536,-0.179851343754803,0.328815830455583,-0.0660959273536278
0.333333333333333,0.0579710144927536,-0.178325521199935,0.323492710164588,-0.0726766673317344
0.347826086956522,0.0579710144927536,-0.176817666714742,0.318268642255948,-0.0791052311844954
0.36231884057971,0.0579710144927536,-0.17532747446892,0.313142308477014,-0.0853854815534325
0.376811594202899,0.0579710144927536,-0.173854630900837,0.308112278727368,-0.0915210876486352
0.391304347826087,0.0579710144927536,-0.172398852957287,0.303177031157361,-0.0975155179003588
0.405797101449275,0.0579710144927536,-0.170959850301377,0.298334959094677,-0.103372065768834
0.420289855072464,0.0579710144927536,-0.1695373542016,0.293584378927144,-0.109093834438084
0.434782608695652,0.0579710144927536,-0.168131106446317,0.288923555497435,-0.114683744507935
0.449275362318841,0.0579710144927536,-0.166740857682895,0.284350699385226,-0.120144570316713
0.463768115942029,0.0579710144927536,-0.165366372895932,0.279863990489018,-0.125478902494648
0.478260869565217,0.0579710144927536,-0.164007416309567,0.275461581236647,-0.130689201829445
0.492753623188406,0.0579710144927536,-0.162663779950699,0.271141605642141,-0.135777785743688
0.507246376811594,0.0579710144927536,-0.161335255283014,0.26690219624989,-0.140746842821431
0.521739130434783,0.0579710144927536,-0.16002164313891,0.262741491832905,-0.145598459172701
0.536231884057971,0.0579710144927536,-0.158722756022623,0.258657648423823,-0.150334613693836
0.550724637681159,0.0579710144927536,-0.157438415405162,0.254648840664205,-0.154957203283199
0.565217391304348,0.0579710144927536,-0.156168444052326,0.250713288002963,-0.159468054023171
0.579710144927536,0.0579710144927536,-0.154912670002886,0.246849239579767,-0.1638689353216
0.594202898550725,0.0579710144927536,-0.153670931800428,0.243054997039417,-0.168161573953406
0.608695652173913,0.0579710144927536,-0.152443065448256,0.239328918216677,-0.172347669933457
0.623188405797101,0.0579710144927536,-0.151228907721594,0.235669426756927,-0.176428907906891
0.63768115942029,0.0579710144927536,-0.150028297927472,0.232075008065757,-0.1804069707925
0.652173913043478,0.0579710144927536,-0.148841077695398,0.228544223725682,-0.184283560486589
0.666666666666667,0.0579710144927536,-0.147667076972175,0.225075712130734,-0.188060399250798
0.681159420289855,0.0579710144927536,-0.146506134137155,0.22166819096298,-0.191739256978754
0.695652173913043,0.0579710144927536,-0.145358071842872,0.218320467897101,-0.195321949988819
0.710144927536232,0.0579710144927536,-0.144222703333375,0.215031431584455,-0.198810348265218
0.72463768115942,0.0579710144927536,-0.143099845101928,0.211800065360217,-0.20220641583137
0.739130434782609,0.0579710144927536,-0.14198929397778,0.208625434239659,-0.205512171465139
0.753623188405797,0.0579710144927536,-0.140890847710074,0.205506702763266,-0.208729751112317
0.768115942028985,0.0579710144927536,-0.139804271778508,0.202443129995875,-0.211861365459608
0.782608695652174,0.0579710144927536,-0.138729331988745,0.199434048168289,-0.214909336802487
